Date,Forecast
2021-02-08,115.67754566489539
2021-02-15,122.80121565222176
2021-02-22,127.2448266846672
2021-03-01,123.73702060945752
2021-03-08,130.5841222802323
2021-03-15,128.12441892889265
2021-03-22,128.34127817137235
2021-03-29,132.13617655091025
2021-04-05,128.67194538051191
2021-04-12,127.07473792694185
2021-04-19,125.59259910313642
2021-04-26,131.9570263817959
2021-05-03,134.12412190447495
2021-05-10,137.30038363617277
2021-05-17,120.83763153846198
2021-05-24,110.50773551554997
2021-05-31,122.55749150226669
2021-06-07,122.70855550751652
2021-06-14,126.33835708092867
2021-06-21,129.7973660793355
2021-06-28,130.92351058009473
2021-07-05,132.59332648188004
2021-07-12,173.06393108667805
2021-07-19,170.8331301959055
2021-07-26,183.47637685931946
2021-08-02,196.2345340803491
2021-08-09,188.58841712617172
2021-08-16,200.35784308785188
2021-08-23,186.11697551080937
2021-08-30,191.84390382411846
2021-09-06,196.9374536319777
2021-09-13,211.6606895414852
2021-09-20,164.6523794325624
2021-09-27,195.2825112257783
2021-10-04,170.92309803204944
2021-10-11,188.70521170131082
2021-10-18,177.15634121800093
2021-10-25,168.86189172417593
2021-11-01,174.36828760151116
2021-11-08,140.77536538474268
2021-11-15,144.0116500566485
2021-11-22,142.92326465763267
2021-11-29,134.4958264915672
2021-12-06,146.60547724717634
2021-12-13,129.71041468062637
2021-12-20,108.95245267140848
2021-12-27,86.07186774547505
