Date,Forecast
2021-02-08,151.04249809839925
2021-02-15,151.04249869637763
2021-02-22,151.04249925207404
2021-03-01,151.04249976847814
2021-03-08,151.0425002483683
2021-03-15,151.0425006943263
2021-03-22,151.04250110875134
2021-03-29,151.04250149387317
2021-04-05,151.04250185176375
2021-04-12,151.04250218434862
2021-04-19,151.04250249341692
2021-04-26,151.04250278063157
2021-05-03,151.04250304753782
2021-05-10,151.04250329557158
2021-05-17,151.0425035260673
2021-05-24,151.0425037402652
2021-05-31,151.04250393931747
2021-06-07,151.0425041242951
2021-06-14,151.04250429619336
2021-06-21,151.04250445593698
2021-06-28,151.04250460438539
2021-07-05,151.04250474233734
2021-07-12,151.04250487053488
2021-07-19,151.04250498966795
2021-07-26,151.04250510037716
2021-08-02,151.04250520325843
2021-08-09,151.04250529886508
2021-08-16,151.04250538771157
2021-08-23,151.04250547027598
2021-08-30,151.0425055470023
2021-09-06,151.04250561830347
2021-09-13,151.04250568456314
2021-09-20,151.0425057461376
2021-09-27,151.04250580335832
2021-10-04,151.04250585653313
2021-10-11,151.04250590594793
2021-10-18,151.04250595186872
2021-10-25,151.04250599454247
2021-11-01,151.04250603419896
2021-11-08,151.04250607105135
2021-11-15,151.04250610529797
2021-11-22,151.04250613712307
2021-11-29,151.04250616669796
2021-12-06,151.04250619418147
2021-12-13,151.0425062197219
2021-12-20,151.04250624345627
2021-12-27,151.0425062655125
